"row_id","order_id","order_date","customer_id","discount","rank"
35845,"CA-2012-126557","2022-07-12","RL-19615","0.60","6"
35841,"CA-2012-126557","2022-07-12","RL-19615","0.20","6"
35842,"CA-2012-126557","2022-07-12","RL-19615","0.20","6"
35844,"CA-2012-126557","2022-07-12","RL-19615","0.20","6"
35840,"CA-2012-126557","2022-07-12","RL-19615","0.30","6"
35843,"CA-2012-126557","2022-07-12","RL-19615","0.80","6"
35846,"CA-2012-126557","2022-07-12","RL-19615","0.20","6"
18232,"IT-2012-3138228","2022-09-08","RL-19615","0.10","7"
23515,"IN-2012-34324","2022-10-03","RL-19615","0.00","8"
23517,"IN-2012-34324","2022-10-03","RL-19615","0.00","8"
23516,"IN-2012-34324","2022-10-03","RL-19615","0.00","8"
7044,"MX-2012-142342","2022-10-25","RL-19615","0.00","9"
21639,"ID-2013-29564","2023-01-02","RL-19615","0.10","10"
23230,"IN-2013-41079","2023-01-15","RL-19615","0.00","11"
2553,"MX-2013-121545","2023-05-03","RL-19615","0.00","12"
2552,"MX-2013-121545","2023-05-03","RL-19615","0.00","12"
2554,"MX-2013-121545","2023-05-03","RL-19615","0.00","12"
31830,"CA-2013-168753","2023-05-30","RL-19615","0.00","13"
31831,"CA-2013-168753","2023-05-30","RL-19615","0.00","13"
11809,"ES-2013-2155035","2023-08-23","RL-19615","0.00","14"
38059,"CA-2013-144764","2023-09-03","RL-19615","0.20","15"
38060,"CA-2013-144764","2023-09-03","RL-19615","0.20","15"
38061,"CA-2013-144764","2023-09-03","RL-19615","0.30","15"
3027,"MX-2013-160521","2023-09-12","RL-19615","0.20","16"
3026,"MX-2013-160521","2023-09-12","RL-19615","0.20","16"
3025,"MX-2013-160521","2023-09-12","RL-19615","0.20","16"
20990,"IN-2013-15529","2023-09-25","RL-19615","0.00","17"
20991,"IN-2013-15529","2023-09-25","RL-19615","0.00","17"
40270,"CA-2014-159226","2024-04-26","RL-19615","0.15","18"
38541,"US-2014-151127","2024-05-23","RL-19615","0.00","19"
37227,"US-2014-169551","2024-07-08","RL-19615","0.20","20"
37230,"US-2014-169551","2024-07-08","RL-19615","0.20","20"
37231,"US-2014-169551","2024-07-08","RL-19615","0.20","20"
37228,"US-2014-169551","2024-07-08","RL-19615","0.40","20"
37229,"US-2014-169551","2024-07-08","RL-19615","0.20","20"
37226,"US-2014-169551","2024-07-08","RL-19615","0.50","20"
11855,"ES-2014-2390994","2024-08-29","RL-19615","0.00","21"
34138,"US-2014-135062","2024-09-01","RL-19615","0.20","22"
12245,"ES-2014-5170546","2024-09-02","RL-19615","0.00","23"
41903,"SA-2011-3110","2021-10-07","RL-9615","0.00","1"
41905,"SA-2011-3110","2021-10-07","RL-9615","0.00","1"
41902,"SA-2011-3110","2021-10-07","RL-9615","0.00","1"
41904,"SA-2011-3110","2021-10-07","RL-9615","0.00","1"
45111,"TU-2011-6820","2021-12-15","RL-9615","0.60","2"
45110,"TU-2011-6820","2021-12-15","RL-9615","0.60","2"
45109,"TU-2011-6820","2021-12-15","RL-9615","0.60","2"
44852,"EG-2013-310","2023-01-28","RL-9615","0.00","3"
44996,"PL-2013-4930","2023-03-26","RL-9615","0.00","4"
46570,"UP-2013-6390","2023-04-05","RL-9615","0.00","5"
44240,"SF-2013-320","2023-12-09","RL-9615","0.00","6"
44241,"SF-2013-320","2023-12-09","RL-9615","0.00","6"
45365,"KZ-2014-4630","2024-04-08","RL-9615","0.70","7"
45364,"KZ-2014-4630","2024-04-08","RL-9615","0.70","7"
51095,"NI-2014-3410","2024-04-10","RL-9615","0.70","8"
12176,"IT-2011-2459755","2021-04-25","RM-19375","0.50","1"
33055,"CA-2011-139017","2021-05-11","RM-19375","0.20","2"
33132,"CA-2011-141278","2021-06-21","RM-19375","0.00","3"
30200,"IN-2011-46413","2021-10-28","RM-19375","0.00","4"
30199,"IN-2011-46413","2021-10-28","RM-19375","0.00","4"
25106,"IN-2012-40596","2022-01-14","RM-19375","0.00","5"
2828,"MX-2012-114461","2022-02-01","RM-19375","0.00","6"
2829,"MX-2012-114461","2022-02-01","RM-19375","0.00","6"
2827,"MX-2012-114461","2022-02-01","RM-19375","0.00","6"
18827,"ES-2012-1557581","2022-03-19","RM-19375","0.10","7"
18828,"ES-2012-1557581","2022-03-19","RM-19375","0.00","7"
20373,"ID-2012-20562","2022-06-04","RM-19375","0.10","8"
29853,"IN-2012-38657","2022-11-05","RM-19375","0.27","9"
29852,"IN-2012-38657","2022-11-05","RM-19375","0.27","9"
29854,"IN-2012-38657","2022-11-05","RM-19375","0.27","9"
37701,"CA-2012-156328","2022-11-30","RM-19375","0.20","10"
16324,"ES-2013-5885216","2023-01-04","RM-19375","0.00","11"
16325,"ES-2013-5885216","2023-01-04","RM-19375","0.10","11"
6930,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6926,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6925,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6924,"MX-2013-134453","2023-03-27","RM-19375","0.20","12"
6932,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6933,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6929,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6923,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6931,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6928,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
6927,"MX-2013-134453","2023-03-27","RM-19375","0.00","12"
37447,"US-2013-106600","2023-04-09","RM-19375","0.00","13"
33095,"CA-2013-100965","2023-07-08","RM-19375","0.00","14"
21759,"ID-2013-30866","2023-07-17","RM-19375","0.10","15"
11718,"IT-2013-5655409","2023-07-31","RM-19375","0.50","16"
12558,"IT-2013-4009690","2023-08-19","RM-19375","0.50","17"
12556,"IT-2013-4009690","2023-08-19","RM-19375","0.50","17"
12557,"IT-2013-4009690","2023-08-19","RM-19375","0.50","17"
2436,"MX-2013-111038","2023-10-01","RM-19375","0.00","18"
2437,"MX-2013-111038","2023-10-01","RM-19375","0.00","18"
13255,"ES-2014-3610236","2024-01-16","RM-19375","0.00","19"
40683,"US-2014-127292","2024-01-20","RM-19375","0.00","20"
40686,"US-2014-127292","2024-01-20","RM-19375","0.00","20"
40684,"US-2014-127292","2024-01-20","RM-19375","0.00","20"
40685,"US-2014-127292","2024-01-20","RM-19375","0.00","20"
8895,"MX-2014-165792","2024-03-27","RM-19375","0.00","21"
26128,"IN-2014-18672","2024-05-23","RM-19375","0.00","22"
27028,"ID-2014-56773","2024-06-25","RM-19375","0.47","23"
17801,"ES-2014-4221464","2024-09-05","RM-19375","0.10","24"
27810,"ID-2014-42689","2024-12-13","RM-19375","0.10","25"
35577,"CA-2011-166989","2021-11-14","RM-19675","0.00","1"
35578,"CA-2011-166989","2021-11-14","RM-19675","0.10","1"
31480,"CA-2011-158274","2021-11-19","RM-19675","0.00","2"
31479,"CA-2011-158274","2021-11-19","RM-19675","0.00","2"
31481,"CA-2011-158274","2021-11-19","RM-19675","0.00","2"
12675,"ES-2011-2719699","2021-12-02","RM-19675","0.00","3"
16709,"ES-2012-5336654","2022-04-27","RM-19675","0.00","4"
16707,"ES-2012-5336654","2022-04-27","RM-19675","0.00","4"
16705,"ES-2012-5336654","2022-04-27","RM-19675","0.00","4"
16708,"ES-2012-5336654","2022-04-27","RM-19675","0.00","4"
16706,"ES-2012-5336654","2022-04-27","RM-19675","0.00","4"
24552,"IN-2012-33064","2022-05-02","RM-19675","0.17","5"
24551,"IN-2012-33064","2022-05-02","RM-19675","0.17","5"
24553,"IN-2012-33064","2022-05-02","RM-19675","0.47","5"
24554,"IN-2012-33064","2022-05-02","RM-19675","0.17","5"
37565,"CA-2012-115392","2022-10-01","RM-19675","0.00","6"
37564,"CA-2012-115392","2022-10-01","RM-19675","0.00","6"
36731,"CA-2012-160171","2022-10-19","RM-19675","0.00","7"
36732,"CA-2012-160171","2022-10-19","RM-19675","0.00","7"
3669,"MX-2012-122980","2022-11-02","RM-19675","0.00","8"
11910,"IT-2012-2052939","2022-11-03","RM-19675","0.15","9"
23861,"ID-2013-44040","2023-01-09","RM-19675","0.25","10"
21774,"ID-2013-63087","2023-04-12","RM-19675","0.47","11"
13896,"ES-2013-4959032","2023-05-20","RM-19675","0.10","12"
19388,"ES-2013-1589316","2023-05-29","RM-19675","0.00","13"
19389,"ES-2013-1589316","2023-05-29","RM-19675","0.10","13"
12586,"ES-2013-3059419","2023-11-06","RM-19675","0.00","14"
12587,"ES-2013-3059419","2023-11-06","RM-19675","0.00","14"
16442,"ES-2014-2036598","2024-04-17","RM-19675","0.00","15"
16443,"ES-2014-2036598","2024-04-17","RM-19675","0.00","15"
8802,"MX-2014-149041","2024-09-18","RM-19675","0.00","16"
8801,"MX-2014-149041","2024-09-18","RM-19675","0.00","16"
6245,"MX-2014-101742","2024-11-27","RM-19675","0.00","17"
35916,"CA-2014-145219","2024-12-25","RM-19675","0.20","18"
35917,"CA-2014-145219","2024-12-25","RM-19675","0.20","18"
15626,"ES-2014-4917515","2024-12-27","RM-19675","0.00","19"
22752,"IN-2011-63115","2021-03-31","RM-19750","0.00","1"
10695,"ES-2011-2673474","2021-10-18","RM-19750","0.00","2"
3867,"US-2012-143994","2022-03-19","RM-19750","0.40","3"
27300,"IN-2012-62765","2022-06-19","RM-19750","0.00","4"
27301,"IN-2012-62765","2022-06-19","RM-19750","0.00","4"
1572,"US-2012-102484","2022-10-23","RM-19750","0.40","5"
6888,"MX-2013-162390","2023-03-15","RM-19750","0.00","6"
23476,"IN-2013-31650","2023-05-03","RM-19750","0.17","7"
23474,"IN-2013-31650","2023-05-03","RM-19750","0.17","7"
23475,"IN-2013-31650","2023-05-03","RM-19750","0.17","7"
3110,"US-2013-137785","2023-06-18","RM-19750","0.40","8"
3111,"US-2013-137785","2023-06-18","RM-19750","0.40","8"
17660,"ES-2013-1950281","2023-09-11","RM-19750","0.00","9"
9718,"MX-2013-133361","2023-10-30","RM-19750","0.00","10"
6742,"MX-2014-120145","2024-01-30","RM-19750","0.40","11"
6740,"MX-2014-120145","2024-01-30","RM-19750","0.00","11"
6741,"MX-2014-120145","2024-01-30","RM-19750","0.00","11"
35032,"CA-2014-168193","2024-03-07","RM-19750","0.00","12"
35031,"CA-2014-168193","2024-03-07","RM-19750","0.00","12"
6256,"US-2014-129371","2024-04-28","RM-19750","0.40","13"
29387,"ID-2014-22522","2024-05-05","RM-19750","0.10","14"
29386,"ID-2014-22522","2024-05-05","RM-19750","0.10","14"
21268,"ID-2014-21570","2024-05-16","RM-19750","0.10","15"
21267,"ID-2014-21570","2024-05-16","RM-19750","0.10","15"
19326,"ES-2014-5781303","2024-06-05","RM-19750","0.00","16"
28248,"IN-2014-71004","2024-11-14","RM-19750","0.15","17"
7036,"MX-2014-149230","2024-12-13","RM-19750","0.00","18"
6955,"US-2014-112725","2024-12-15","RM-19750","0.40","19"
41457,"IS-2011-7290","2021-08-03","RM-9375","0.00","1"
41458,"IS-2011-7290","2021-08-03","RM-9375","0.00","1"
41455,"IS-2011-7290","2021-08-03","RM-9375","0.00","1"
41456,"IS-2011-7290","2021-08-03","RM-9375","0.00","1"
48403,"BU-2012-7140","2022-06-20","RM-9375","0.00","2"
48402,"BU-2012-7140","2022-06-20","RM-9375","0.00","2"
50483,"TU-2012-660","2022-07-30","RM-9375","0.60","3"
41436,"CG-2014-3240","2024-04-02","RM-9375","0.00","4"
41435,"CG-2014-3240","2024-04-02","RM-9375","0.00","4"
46506,"SU-2014-6240","2024-11-27","RM-9375","0.00","5"
42805,"AO-2014-5290","2024-12-10","RM-9375","0.00","6"
42804,"AO-2014-5290","2024-12-10","RM-9375","0.00","6"
48692,"EG-2014-1110","2024-12-22","RM-9375","0.00","7"
48691,"EG-2014-1110","2024-12-22","RM-9375","0.00","7"
44309,"HU-2011-630","2021-11-02","RM-9675","0.00","1"
41767,"KG-2011-1040","2021-12-19","RM-9675","0.00","2"
47430,"RS-2012-6620","2022-07-13","RM-9675","0.00","3"
45791,"TU-2013-9570","2023-01-19","RM-9675","0.60","4"
49362,"UP-2014-1500","2024-05-28","RM-9675","0.00","5"
49363,"UP-2014-1500","2024-05-28","RM-9675","0.00","5"
45384,"TU-2014-220","2024-08-12","RM-9675","0.60","6"
45383,"TU-2014-220","2024-08-12","RM-9675","0.60","6"
50099,"CA-2014-900","2024-09-16","RM-9675","0.00","7"
50100,"CA-2014-900","2024-09-16","RM-9675","0.00","7"
47524,"GV-2014-5670","2024-11-25","RM-9675","0.00","8"
51009,"MZ-2011-9060","2021-09-28","RM-9750","0.00","1"
51008,"MZ-2011-9060","2021-09-28","RM-9750","0.00","1"
48429,"TU-2012-7270","2022-03-01","RM-9750","0.60","2"
50114,"IZ-2012-2030","2022-09-04","RM-9750","0.00","3"
42329,"KZ-2014-7970","2024-08-12","RM-9750","0.70","4"
42330,"KZ-2014-7970","2024-08-12","RM-9750","0.70","4"
43564,"SA-2014-7640","2024-08-23","RM-9750","0.00","5"
48999,"TU-2014-9810","2024-09-19","RM-9750","0.60","6"
45967,"PL-2014-3820","2024-11-21","RM-9750","0.00","7"
16394,"ES-2011-5867278","2021-05-06","RO-19780","0.00","1"
25869,"IN-2011-18385","2021-05-24","RO-19780","0.00","2"
25871,"IN-2011-18385","2021-05-24","RO-19780","0.30","2"
25868,"IN-2011-18385","2021-05-24","RO-19780","0.00","2"
25870,"IN-2011-18385","2021-05-24","RO-19780","0.00","2"
29569,"ID-2011-56535","2021-11-24","RO-19780","0.27","3"
29570,"ID-2011-56535","2021-11-24","RO-19780","0.17","3"
28016,"IN-2012-35143","2022-01-23","RO-19780","0.00","4"
28019,"IN-2012-35143","2022-01-23","RO-19780","0.00","4"
28018,"IN-2012-35143","2022-01-23","RO-19780","0.00","4"
28017,"IN-2012-35143","2022-01-23","RO-19780","0.00","4"
11060,"ES-2012-1944737","2022-04-19","RO-19780","0.00","5"
8711,"MX-2012-151463","2022-05-09","RO-19780","0.00","6"
37557,"CA-2012-162607","2022-05-12","RO-19780","0.20","7"
11578,"ES-2012-4203057","2022-09-06","RO-19780","0.10","8"
11577,"ES-2012-4203057","2022-09-06","RO-19780","0.10","8"
30611,"IN-2012-80258","2022-09-18","RO-19780","0.40","9"
35652,"CA-2012-155600","2022-12-04","RO-19780","0.70","10"
35653,"CA-2012-155600","2022-12-04","RO-19780","0.20","10"
37874,"CA-2012-153752","2022-12-06","RO-19780","0.00","11"
14755,"ES-2013-1381136","2023-03-15","RO-19780","0.00","12"
14756,"ES-2013-1381136","2023-03-15","RO-19780","0.10","12"
31791,"US-2013-120929","2023-03-19","RO-19780","0.40","13"
8256,"MX-2013-136035","2023-03-23","RO-19780","0.00","14"
8257,"MX-2013-136035","2023-03-23","RO-19780","0.00","14"
20561,"ID-2013-49143","2023-03-29","RO-19780","0.27","15"
28597,"IN-2013-65222","2023-05-08","RO-19780","0.00","16"
28600,"IN-2013-65222","2023-05-08","RO-19780","0.00","16"
28598,"IN-2013-65222","2023-05-08","RO-19780","0.00","16"
28599,"IN-2013-65222","2023-05-08","RO-19780","0.00","16"
21248,"IN-2013-60812","2023-06-10","RO-19780","0.10","17"
21245,"IN-2013-60812","2023-06-10","RO-19780","0.10","17"
21250,"IN-2013-60812","2023-06-10","RO-19780","0.10","17"
21246,"IN-2013-60812","2023-06-10","RO-19780","0.10","17"
21249,"IN-2013-60812","2023-06-10","RO-19780","0.10","17"
21247,"IN-2013-60812","2023-06-10","RO-19780","0.10","17"
8660,"MX-2013-102813","2023-06-17","RO-19780","0.00","18"
16433,"ES-2013-1198254","2023-08-06","RO-19780","0.50","19"
16434,"ES-2013-1198254","2023-08-06","RO-19780","0.80","19"
30270,"IN-2013-56521","2023-08-07","RO-19780","0.10","20"
10319,"IT-2013-1215824","2023-08-12","RO-19780","0.10","21"
10320,"IT-2013-1215824","2023-08-12","RO-19780","0.00","21"
39670,"CA-2013-152940","2023-11-11","RO-19780","0.00","22"
6673,"US-2014-117121","2024-02-10","RO-19780","0.40","23"
6674,"US-2014-117121","2024-02-10","RO-19780","0.40","23"
18721,"ES-2014-1150703","2024-03-06","RO-19780","0.00","24"
18723,"ES-2014-1150703","2024-03-06","RO-19780","0.00","24"
18722,"ES-2014-1150703","2024-03-06","RO-19780","0.00","24"
9055,"MX-2014-122308","2024-06-25","RO-19780","0.20","25"
9054,"MX-2014-122308","2024-06-25","RO-19780","0.00","25"
26044,"ID-2014-59370","2024-08-14","RO-19780","0.47","26"
31062,"IN-2014-85858","2024-09-01","RO-19780","0.00","27"
40649,"CA-2014-148411","2024-09-25","RO-19780","0.30","28"
40650,"CA-2014-148411","2024-09-25","RO-19780","0.20","28"
40256,"CA-2014-150266","2024-11-26","RO-19780","0.80","29"
40255,"CA-2014-150266","2024-11-26","RO-19780","0.20","29"
40257,"CA-2014-150266","2024-11-26","RO-19780","0.30","29"
40258,"CA-2014-150266","2024-11-26","RO-19780","0.20","29"
50117,"AG-2011-8180","2021-02-25","RO-9780","0.00","1"
50118,"AG-2011-8180","2021-02-25","RO-9780","0.00","1"
50119,"AG-2011-8180","2021-02-25","RO-9780","0.00","1"
50121,"AG-2011-8180","2021-02-25","RO-9780","0.00","1"
50120,"AG-2011-8180","2021-02-25","RO-9780","0.00","1"
46618,"AO-2011-8260","2021-07-16","RO-9780","0.00","2"
46619,"AO-2011-8260","2021-07-16","RO-9780","0.00","2"
46616,"AO-2011-8260","2021-07-16","RO-9780","0.00","2"
46615,"AO-2011-8260","2021-07-16","RO-9780","0.00","2"
46617,"AO-2011-8260","2021-07-16","RO-9780","0.00","2"
46620,"AO-2011-8260","2021-07-16","RO-9780","0.00","2"
45572,"KG-2011-9880","2021-11-23","RO-9780","0.00","3"
50589,"TU-2012-3110","2022-03-31","RO-9780","0.60","4"
50591,"TU-2012-3110","2022-03-31","RO-9780","0.60","4"
50590,"TU-2012-3110","2022-03-31","RO-9780","0.60","4"
45119,"MO-2013-1460","2023-11-17","RO-9780","0.00","5"
48447,"EG-2014-6630","2024-06-02","RO-9780","0.00","6"
43239,"EG-2014-9960","2024-06-20","RO-9780","0.00","7"
43240,"EG-2014-9960","2024-06-20","RO-9780","0.00","7"
44222,"CG-2014-8660","2024-06-26","RO-9780","0.00","8"
45078,"AG-2014-4720","2024-12-27","RO-9780","0.00","9"
8558,"MX-2011-147494","2021-03-31","RP-19270","0.00","1"
22375,"ID-2011-77192","2021-04-01","RP-19270","0.50","2"
22376,"ID-2011-77192","2021-04-01","RP-19270","0.50","2"
22377,"ID-2011-77192","2021-04-01","RP-19270","0.20","2"
25743,"ID-2011-35045","2021-07-31","RP-19270","0.47","3"
25742,"ID-2011-35045","2021-07-31","RP-19270","0.27","3"
28130,"IN-2011-53336","2021-09-26","RP-19270","0.00","4"
28129,"IN-2011-53336","2021-09-26","RP-19270","0.00","4"
40635,"CA-2011-155264","2021-10-19","RP-19270","0.20","5"
40637,"CA-2011-155264","2021-10-19","RP-19270","0.00","5"
40636,"CA-2011-155264","2021-10-19","RP-19270","0.00","5"
40638,"CA-2011-155264","2021-10-19","RP-19270","0.20","5"
40634,"CA-2011-155264","2021-10-19","RP-19270","0.20","5"
19939,"IT-2011-1320928","2021-11-16","RP-19270","0.50","6"
19938,"IT-2011-1320928","2021-11-16","RP-19270","0.50","6"
19937,"IT-2011-1320928","2021-11-16","RP-19270","0.50","6"
19936,"IT-2011-1320928","2021-11-16","RP-19270","0.50","6"
19935,"IT-2011-1320928","2021-11-16","RP-19270","0.50","6"
8128,"MX-2011-159856","2021-12-09","RP-19270","0.00","7"
15161,"ES-2012-3715659","2022-06-06","RP-19270","0.10","8"
25026,"IN-2012-64774","2022-06-13","RP-19270","0.10","9"
25027,"IN-2012-64774","2022-06-13","RP-19270","0.10","9"
40839,"CA-2012-135251","2022-08-06","RP-19270","0.80","10"
40838,"CA-2012-135251","2022-08-06","RP-19270","0.20","10"
40840,"CA-2012-135251","2022-08-06","RP-19270","0.20","10"
40841,"CA-2012-135251","2022-08-06","RP-19270","0.32","10"
16302,"ES-2012-2163745","2022-11-23","RP-19270","0.00","11"
16301,"ES-2012-2163745","2022-11-23","RP-19270","0.00","11"
32235,"CA-2012-148250","2022-12-13","RP-19270","0.00","12"
32236,"CA-2012-148250","2022-12-13","RP-19270","0.00","12"
5539,"US-2013-109491","2023-05-06","RP-19270","0.00","13"
5538,"US-2013-109491","2023-05-06","RP-19270","0.40","13"
31135,"ID-2013-83142","2023-05-31","RP-19270","0.40","14"
5535,"US-2013-140494","2023-08-02","RP-19270","0.70","15"
5536,"US-2013-140494","2023-08-02","RP-19270","0.40","15"
5534,"US-2013-140494","2023-08-02","RP-19270","0.40","15"
40127,"CA-2013-167983","2023-08-22","RP-19270","0.20","16"
22063,"ID-2013-40925","2023-10-06","RP-19270","0.47","17"
21727,"IN-2013-31083","2023-11-01","RP-19270","0.15","18"
21730,"IN-2013-31083","2023-11-01","RP-19270","0.35","18"
21729,"IN-2013-31083","2023-11-01","RP-19270","0.25","18"
21728,"IN-2013-31083","2023-11-01","RP-19270","0.45","18"
15909,"ES-2013-3877962","2023-11-25","RP-19270","0.00","19"
15908,"ES-2013-3877962","2023-11-25","RP-19270","0.00","19"
20759,"IN-2013-34541","2023-12-28","RP-19270","0.10","20"
3893,"MX-2014-127467","2024-03-06","RP-19270","0.00","21"
3894,"MX-2014-127467","2024-03-06","RP-19270","0.00","21"
3895,"MX-2014-127467","2024-03-06","RP-19270","0.00","21"
13646,"IT-2014-4499061","2024-03-18","RP-19270","0.15","22"
13647,"IT-2014-4499061","2024-03-18","RP-19270","0.00","22"
13648,"IT-2014-4499061","2024-03-18","RP-19270","0.15","22"
17446,"ES-2014-1274177","2024-04-10","RP-19270","0.00","23"
17448,"ES-2014-1274177","2024-04-10","RP-19270","0.00","23"
17447,"ES-2014-1274177","2024-04-10","RP-19270","0.00","23"
20758,"IN-2014-62716","2024-10-19","RP-19270","0.00","24"
28751,"ID-2014-33827","2024-11-14","RP-19270","0.45","25"
28752,"ID-2014-33827","2024-11-14","RP-19270","0.45","25"
23992,"ID-2014-18154","2024-12-24","RP-19270","0.47","26"
289,"US-2011-156664","2021-01-29","RP-19390","0.70","1"
10283,"US-2011-119053","2021-01-29","RP-19390","0.60","1"
34000,"CA-2011-143413","2021-05-24","RP-19390","0.00","2"
13202,"ES-2011-1702031","2021-06-27","RP-19390","0.00","3"
39952,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
39949,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
39953,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
39947,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
39950,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
39948,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
39954,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
39951,"CA-2011-142769","2021-09-13","RP-19390","0.00","4"
27836,"ID-2011-27779","2021-10-18","RP-19390","0.20","5"
27837,"ID-2011-27779","2021-10-18","RP-19390","0.50","5"
27838,"ID-2011-27779","2021-10-18","RP-19390","0.20","5"
37002,"CA-2011-155593","2021-11-03","RP-19390","0.00","6"
33089,"CA-2011-120474","2021-12-01","RP-19390","0.00","7"
33088,"CA-2011-120474","2021-12-01","RP-19390","0.00","7"
8578,"MX-2011-140081","2021-12-15","RP-19390","0.00","8"
31965,"CA-2011-156314","2021-12-24","RP-19390","0.20","9"
40528,"CA-2011-148383","2021-12-27","RP-19390","0.70","10"
40000,"CA-2012-133494","2022-03-01","RP-19390","0.20","11"
40333,"CA-2012-166492","2022-04-07","RP-19390","0.00","12"
40334,"CA-2012-166492","2022-04-07","RP-19390","0.00","12"
22634,"IN-2012-62842","2022-05-03","RP-19390","0.10","13"
39723,"CA-2012-128356","2022-10-02","RP-19390","0.20","14"
29731,"IN-2012-40274","2022-12-27","RP-19390","0.25","15"
3993,"US-2013-124947","2023-04-15","RP-19390","0.40","16"
3994,"US-2013-124947","2023-04-15","RP-19390","0.40","16"
3991,"US-2013-124947","2023-04-15","RP-19390","0.40","16"
3992,"US-2013-124947","2023-04-15","RP-19390","0.70","16"
8838,"MX-2013-164938","2023-04-17","RP-19390","0.00","17"
8839,"MX-2013-164938","2023-04-17","RP-19390","0.00","17"
8837,"MX-2013-164938","2023-04-17","RP-19390","0.00","17"
793,"MX-2013-114258","2023-06-11","RP-19390","0.00","18"
789,"MX-2013-114258","2023-06-11","RP-19390","0.00","18"
790,"MX-2013-114258","2023-06-11","RP-19390","0.00","18"
791,"MX-2013-114258","2023-06-11","RP-19390","0.00","18"
792,"MX-2013-114258","2023-06-11","RP-19390","0.00","18"
19689,"ES-2013-2989764","2023-06-18","RP-19390","0.00","19"
18936,"ES-2013-5263360","2023-07-29","RP-19390","0.00","20"
38394,"CA-2013-101980","2023-08-20","RP-19390","0.20","21"
38393,"CA-2013-101980","2023-08-20","RP-19390","0.20","21"
38392,"CA-2013-101980","2023-08-20","RP-19390","0.20","21"
17519,"IT-2013-5153136","2023-08-21","RP-19390","0.00","22"
29620,"IN-2013-41569","2023-12-20","RP-19390","0.00","23"
30471,"IN-2014-83233","2024-03-28","RP-19390","0.00","24"
30472,"IN-2014-83233","2024-03-28","RP-19390","0.00","24"
32399,"US-2014-145863","2024-04-22","RP-19390","0.80","25"
32400,"US-2014-145863","2024-04-22","RP-19390","0.80","25"
22639,"IN-2014-60413","2024-07-07","RP-19390","0.25","26"
22641,"IN-2014-60413","2024-07-07","RP-19390","0.25","26"
22636,"IN-2014-60413","2024-07-07","RP-19390","0.45","26"
22637,"IN-2014-60413","2024-07-07","RP-19390","0.45","26"
22640,"IN-2014-60413","2024-07-07","RP-19390","0.45","26"
22638,"IN-2014-60413","2024-07-07","RP-19390","0.25","26"
4013,"US-2014-105578","2024-07-17","RP-19390","0.40","27"
3310,"US-2014-162852","2024-09-08","RP-19390","0.40","28"
3309,"US-2014-162852","2024-09-08","RP-19390","0.40","28"
3311,"US-2014-162852","2024-09-08","RP-19390","0.40","28"
11166,"ES-2014-4238956","2024-09-11","RP-19390","0.00","29"
13465,"IT-2014-3261574","2024-09-27","RP-19390","0.50","30"
13466,"IT-2014-3261574","2024-09-27","RP-19390","0.50","30"
37935,"CA-2014-103352","2024-11-28","RP-19390","0.20","31"
37934,"CA-2014-103352","2024-11-28","RP-19390","0.00","31"
9987,"MX-2014-101441","2024-11-28","RP-19390","0.00","31"
30996,"ID-2014-84661","2024-12-16","RP-19390","0.40","32"
30998,"ID-2014-84661","2024-12-16","RP-19390","0.40","32"
30995,"ID-2014-84661","2024-12-16","RP-19390","0.40","32"
30997,"ID-2014-84661","2024-12-16","RP-19390","0.40","32"
12000,"ES-2011-1460199","2021-01-12","RP-19855","0.00","1"
11997,"ES-2011-1460199","2021-01-12","RP-19855","0.00","1"
11999,"ES-2011-1460199","2021-01-12","RP-19855","0.10","1"
11998,"ES-2011-1460199","2021-01-12","RP-19855","0.00","1"
41208,"US-2011-157231","2021-04-05","RP-19855","0.00","2"
10603,"ES-2011-5649807","2021-09-19","RP-19855","0.00","3"
10604,"ES-2011-5649807","2021-09-19","RP-19855","0.00","3"
19210,"IT-2011-2725191","2021-11-29","RP-19855","0.50","4"
19209,"IT-2011-2725191","2021-11-29","RP-19855","0.50","4"
6341,"MX-2011-161963","2021-12-26","RP-19855","0.70","5"
6340,"MX-2011-161963","2021-12-26","RP-19855","0.20","5"
6342,"MX-2011-161963","2021-12-26","RP-19855","0.20","5"
33085,"CA-2012-154326","2022-02-15","RP-19855","0.00","6"
33084,"CA-2012-154326","2022-02-15","RP-19855","0.00","6"
33086,"CA-2012-154326","2022-02-15","RP-19855","0.00","6"
